time,dev1,dev2,connection
330355.0,9,25,up
330363.0,16,30,up
330369.0,6,36,up
330372.0,11,48,up
330400.0,19,22,up
330415.0,28,39,up
330424.0,17,28,up
330445.0,9,25,up
330459.0,23,72,up
330462.0,11,48,up
330475.0,28,38,up
330484.0,17,38,up
330508.0,1,23,up
330510.0,4,10,up
330514.0,15,26,up
330535.0,17,28,up
330535.0,28,38,up
330565.0,28,39,up
330570.0,4,10,up
330573.0,16,30,up
330579.0,15,26,up
330579.0,6,36,up
330592.0,9,25,up
330596.0,28,38,up
330606.0,19,22,up
330609.0,15,26,up
330628.0,1,72,up
330630.0,4,10,up
330656.0,28,39,up
330682.0,9,25,up
330688.0,1,72,up
330702.0,11,48,up
330716.0,28,38,up
330745.0,9,25,up
330746.0,28,39,up
330748.0,1,23,up
330748.0,1,72,up
330753.0,16,30,up
330808.0,1,72,up
330819.0,1,23,up
330819.0,15,26,up
330819.0,23,72,up
330822.0,11,48,up
330874.0,17,28,up
330895.0,9,25,up
330900.0,4,10,up
330926.0,28,38,up
330926.0,28,39,up
330933.0,16,30,up
330942.0,11,48,up
330955.0,9,25,up
330964.0,17,38,up
330986.0,17,28,up
330986.0,28,38,up
330988.0,1,23,up
330988.0,1,72,up
330994.0,17,39,up
331020.0,11,48,up
331061.0,19,22,up
331075.0,9,25,up
331084.0,17,28,up
331084.0,17,39,up
331089.0,23,72,up
331113.0,16,30,up
331139.0,8,16,up
331139.0,8,30,up
331170.0,4,10,up
331179.0,23,72,up
331182.0,14,78,up
331192.0,9,25,up
331198.0,1,23,up
331198.0,1,72,up
331199.0,8,16,up
331209.0,6,36,up
331223.0,9,25,up
331269.0,1,23,up
331272.0,14,78,up
331283.0,9,25,up
331289.0,21,23,up
331289.0,21,72,up
331301.0,19,22,up
331302.0,11,48,up
331316.0,17,28,up
331320.0,4,10,up
331351.0,11,48,up
331380.0,4,10,up
331384.0,17,39,up
331392.0,22,42,up
331409.0,1,21,up
331414.0,17,28,up
331418.0,6,36,up
331419.0,23,72,up
331428.0,18,74,up
331436.0,28,39,up
331436.0,9,25,up
331451.0,22,42,up
331468.0,1,23,up
331472.0,11,46,up
331482.0,11,48,up
331509.0,1,23,up
331523.0,9,56,up
331533.0,16,30,up
331539.0,1,23,up
331569.0,1,23,up
331569.0,23,72,up
331590.0,4,10,up
331616.0,28,38,up
331616.0,28,39,up
331619.0,8,16,up
331632.0,14,78,up
331678.0,1,72,up
331680.0,1,21,up
331680.0,21,72,up
331689.0,6,36,up
331706.0,28,39,up
331714.0,17,28,up
331714.0,17,39,up
331742.0,11,48,up
331744.0,17,38,up
331768.0,1,72,up
331770.0,4,10,up
331781.0,24,85,up
331782.0,11,48,up
331804.0,17,39,up
331839.0,6,36,up
331863.0,16,30,up
331869.0,23,72,up
331872.0,14,78,up
331872.0,46,48,up
331888.0,1,23,up
331888.0,1,72,up
331902.0,11,48,up
331912.0,9,25,up
331922.0,11,46,up
331931.0,19,22,up
331932.0,14,78,up
331946.0,28,38,up
331950.0,4,10,up
331954.0,17,38,up
331960.0,1,23,up
331960.0,23,72,up
331961.0,22,42,up
331979.0,1,72,up
331984.0,17,39,up
332011.0,4,10,up
332020.0,23,72,up
332022.0,14,78,up
332027.0,18,74,up
332033.0,10,77,up
332070.0,1,72,up
332074.0,17,28,up
332080.0,1,23,up
332081.0,19,22,up
332102.0,11,48,up
332112.0,46,48,up
332132.0,11,46,up
332132.0,11,48,up
332134.0,16,30,up
332153.0,9,56,up
332161.0,7,20,up
332162.0,11,48,up
332186.0,28,38,up
332190.0,1,72,up
332190.0,21,23,up
332194.0,17,28,up
332194.0,17,38,up
332199.0,6,36,up
332232.0,11,48,up
332243.0,9,56,up
332250.0,4,10,up
332254.0,17,28,up
332260.0,1,23,up
332260.0,23,72,up
332262.0,11,48,up
332279.0,8,30,up
332284.0,16,30,up
332284.0,8,16,up
332289.0,6,36,up
332314.0,17,28,up
332319.0,36,47,up
332320.0,23,72,up
332333.0,9,25,up
332339.0,1,72,up
332339.0,8,16,up
332339.0,8,30,up
332342.0,11,46,up
332350.0,1,23,up
332363.0,9,25,up
332366.0,17,28,up
332400.0,4,10,up
332429.0,8,16,up
332432.0,13,20,up
332432.0,7,20,up
332434.0,17,38,up
332440.0,6,36,up
332459.0,8,16,up
332459.0,8,30,up
332469.0,1,23,up
332473.0,24,85,up
332500.0,23,72,up
332502.0,19,22,up
332579.0,1,23,up
332582.0,11,48,up
332594.0,19,22,up
332611.0,13,20,up
332611.0,7,20,up
332614.0,16,30,up
332620.0,6,36,up
332637.0,28,38,up
332637.0,9,25,up
332666.0,17,28,up
332680.0,6,36,up
332682.0,19,22,up
332726.0,28,38,up
332726.0,28,39,up
332730.0,8,16,up
332730.0,8,30,up
332731.0,4,77,up
332734.0,16,30,up
332760.0,4,10,up
332766.0,17,39,up
332770.0,6,36,up
332856.0,17,28,up
332862.0,23,72,up
332863.0,11,48,up
332876.0,28,39,up
332880.0,4,10,up
332910.0,8,16,up
332914.0,16,30,up
332923.0,11,48,up
332953.0,23,72,up
332970.0,8,16,up
332970.0,8,30,up
333000.0,8,16,up
333023.0,9,25,up
333030.0,8,16,up
333042.0,23,72,up
333090.0,8,16,up
333103.0,24,85,up
333117.0,9,25,up
333122.0,7,20,up
333126.0,17,28,up
333147.0,28,39,up
333151.0,1,72,up
333152.0,13,20,up
333182.0,7,20,up
333192.0,1,23,up
333192.0,23,72,up
333207.0,17,28,up
333210.0,8,16,up
333222.0,1,23,up
333224.0,14,78,up
333237.0,28,38,up
333237.0,9,25,up
333282.0,23,72,up
333296.0,17,28,up
333300.0,8,30,up
333315.0,22,42,up
333332.0,11,46,up
333335.0,5,26,up
333360.0,1,72,up
333361.0,4,10,up
333362.0,7,20,up
333365.0,8,16,up
333395.0,8,16,up
333396.0,17,28,up
333402.0,19,22,up
333422.0,7,20,up
333431.0,23,72,up
333455.0,17,28,up
333482.0,11,48,up
333485.0,8,16,up
333505.0,9,25,up
333511.0,1,72,up
333542.0,11,48,up
333542.0,13,20,up
333544.0,1,32,up
333582.0,1,23,up
333582.0,23,72,up
333584.0,11,48,up
333594.0,9,25,up
333602.0,13,20,up
333602.0,7,20,up
333606.0,17,28,up
333624.0,9,56,up
333661.0,8,16,up
333662.0,7,20,up
333665.0,17,28,up
333670.0,35,83,up
333691.0,4,10,up
333692.0,13,20,up
333693.0,11,48,up
333696.0,17,38,up
333703.0,24,85,up
333718.0,9,25,up
333722.0,7,20,up
333725.0,8,16,up
333729.0,76,83,up
333751.0,1,23,up
333751.0,1,72,up
333762.0,22,42,up
333790.0,83,86,up
333806.0,28,38,up
333810.0,1,23,up
333823.0,24,85,up
333836.0,17,28,up
333842.0,7,20,up
333845.0,16,30,up
333850.0,76,83,up
333864.0,9,25,up
333871.0,4,10,up
333897.0,17,28,up
333902.0,13,20,up
333906.0,17,38,up
333956.0,17,28,up
333960.0,1,23,up
333966.0,17,38,up
333973.0,22,42,up
333991.0,8,30,up
333992.0,13,20,up
334014.0,9,25,up
334017.0,28,38,up
334017.0,28,39,up
334020.0,1,72,up
334021.0,8,16,up
334022.0,11,46,up
334026.0,17,38,up
334047.0,9,25,up
334051.0,4,10,up
334052.0,7,20,up
334062.0,23,72,up
334086.0,17,39,up
334108.0,17,28,up
334108.0,28,39,up
334112.0,11,46,up
334116.0,17,38,up
334122.0,19,22,up
334135.0,9,25,up
334138.0,17,28,up
334150.0,76,83,up
334152.0,23,72,up
334197.0,9,25,up
334201.0,4,10,up
334210.0,35,83,up
334212.0,22,42,up
334258.0,28,38,up
334261.0,4,77,up
334265.0,8,16,up
334266.0,42,96,up
334302.0,23,72,up
334317.0,9,25,up
334321.0,4,77,up
334325.0,8,16,up
334330.0,76,83,up
334345.0,9,56,up
334348.0,28,39,up
334362.0,22,42,up
334369.0,42,96,up
334381.0,4,77,up
334392.0,19,22,up
334392.0,23,72,up
334412.0,13,20,up
334412.0,7,20,up
334453.0,14,78,up
334472.0,4,77,up
334475.0,8,16,up
334482.0,22,96,up
334495.0,9,25,up
334500.0,1,21,up
334513.0,14,78,up
334532.0,11,46,up
334532.0,4,10,up
334572.0,19,22,up
334591.0,8,16,up
334602.0,1,23,up
334604.0,11,48,up
334622.0,4,10,up
334634.0,11,48,up
334711.0,8,16,up
334712.0,4,10,up
334713.0,7,20,up
334723.0,14,78,up
334743.0,11,46,up
334743.0,13,20,up
334772.0,11,48,up
334782.0,19,22,up
334798.0,28,38,up
334798.0,28,39,up
334802.0,7,20,up
334832.0,11,46,up
334858.0,28,38,up
334873.0,14,78,up
334892.0,4,10,up
334915.0,9,56,up
334921.0,8,16,up
334952.0,4,10,up
334955.0,8,16,up
334995.0,11,48,up
335062.0,9,56,up
335068.0,28,38,up
335072.0,8,16,up
335084.0,14,78,up
335098.0,28,39,up
335133.0,11,46,up
335162.0,4,10,up
335174.0,46,48,up
335188.0,28,38,up
335194.0,11,46,up
335221.0,8,16,up
335265.0,22,42,up
335283.0,11,46,up
335307.0,9,25,up
335324.0,14,78,up
335341.0,8,16,up
335342.0,13,20,up
335351.0,83,86,up
335367.0,25,56,up
335402.0,4,10,up
335402.0,7,20,up
335414.0,11,48,up
335428.0,3,73,up
335458.0,28,39,up
335462.0,4,10,up
335463.0,13,20,up
335492.0,7,20,up
335493.0,11,46,up
335504.0,23,72,up
335531.0,83,86,up
335593.0,23,72,up
335654.0,11,48,up
335684.0,14,78,up
335733.0,11,46,up
335792.0,4,10,up
335834.0,14,78,up
335850.0,1,72,up
335852.0,4,10,up
335892.0,83,86,up
335902.0,9,25,up
335912.0,4,77,up
335913.0,11,46,up
335942.0,4,10,up
335954.0,14,78,up
335998.0,3,73,up
336001.0,1,72,up
336014.0,11,48,up
336032.0,4,10,up
336033.0,19,22,up
336044.0,11,48,up
336052.0,9,25,up
336063.0,11,46,up
336094.0,19,22,up
336095.0,1,32,up
336152.0,4,10,up
336152.0,8,16,up
336176.0,28,39,up
336192.0,83,86,up
336208.0,1,21,up
336213.0,11,48,up
336213.0,19,42,up
336214.0,21,32,up
336243.0,4,10,up
336304.0,23,32,up
336314.0,23,72,up
336333.0,4,10,up
336344.0,14,78,up
336363.0,11,46,up
336382.0,9,25,up
336391.0,1,23,up
336392.0,8,16,up
336410.0,18,74,up
336432.0,35,83,up
336451.0,1,23,up
336466.0,14,78,up
336482.0,8,16,up
336483.0,11,46,up
336513.0,4,77,up
336542.0,8,16,up
336543.0,4,10,up
336574.0,11,48,up
336576.0,32,72,up
336592.0,9,25,up
336603.0,19,22,up
336614.0,11,48,up
336624.0,9,25,up
336654.0,9,25,up
336658.0,21,32,up
336675.0,11,48,up
336693.0,4,10,up
336714.0,9,25,up
336723.0,19,22,up
336732.0,35,83,up
336753.0,4,10,up
336763.0,1,23,up
336765.0,11,48,up
336812.0,1,23,up
336816.0,23,32,up
336825.0,19,22,up
336843.0,4,10,up
336846.0,1,32,up
336885.0,14,78,up
336894.0,9,25,up
336906.0,23,32,up
336913.0,35,83,up
336932.0,8,16,up
336936.0,1,32,up
336945.0,11,48,up
336974.0,1,23,up
336975.0,14,78,up
337010.0,18,74,up
337013.0,9,25,up
337013.0,9,56,up
337023.0,4,10,up
337024.0,19,22,up
337034.0,23,32,up
337056.0,1,32,up
337086.0,1,32,up
337112.0,8,16,up
337114.0,11,46,up
337141.0,1,72,up
337146.0,23,32,up
337153.0,35,83,up
337172.0,8,16,up
337174.0,11,46,up
337184.0,1,23,up
337184.0,23,32,up
337185.0,11,48,up
337206.0,1,32,up
337225.0,9,25,up
337266.0,23,32,up
337275.0,19,22,up
337296.0,23,32,up
337313.0,9,56,up
337321.0,1,23,up
337321.0,1,32,up
337351.0,1,72,up
337412.0,1,72,up
337416.0,23,32,up
337472.0,1,72,up
337502.0,1,23,up
337502.0,1,32,up
337525.0,9,25,up
337594.0,19,22,up
337596.0,32,72,up
337625.0,11,46,up
337652.0,8,16,up
337664.0,1,23,up
337684.0,11,48,up
337705.0,9,25,up
337744.0,19,42,up
337775.0,19,96,up
337804.0,11,46,up
337805.0,19,42,up
337814.0,23,32,up
337815.0,14,78,up
337835.0,19,83,up
337862.0,8,16,up
337866.0,32,72,up
337890.0,16,30,up
337890.0,8,30,up
337905.0,14,78,up
337994.0,23,32,up
337995.0,14,78,up
338030.0,18,74,up
338054.0,23,32,up
338070.0,16,30,up
338105.0,19,22,up
338123.0,9,56,up
338175.0,14,78,up
338195.0,19,22,up
338196.0,32,72,up
338236.0,19,22,up
338254.0,13,20,up
338254.0,7,20,up
338265.0,11,48,up
338303.0,9,56,up
338315.0,19,22,up
338316.0,32,72,up
338354.0,11,48,up
338357.0,19,22,up
338365.0,9,25,up
338376.0,23,32,up
338386.0,19,22,up
338405.0,11,48,up
338421.0,18,74,up
338435.0,19,22,up
338455.0,9,25,up
338466.0,23,32,up
338476.0,19,22,up
338526.0,32,72,up
338535.0,14,78,up
338603.0,9,25,up
338624.0,23,72,up
338644.0,8,16,up
338644.0,8,30,up
338646.0,23,32,up
338646.0,32,72,up
338693.0,9,25,up
338723.0,9,25,up
338737.0,32,72,up
338753.0,9,25,up
338774.0,23,32,up
338797.0,32,72,up
338804.0,23,72,up
338857.0,23,32,up
338894.0,11,48,up
338901.0,18,74,up
338915.0,19,22,up
338924.0,23,32,up
338933.0,9,25,up
338946.0,32,72,up
339016.0,19,22,up
339037.0,32,72,up
339044.0,23,32,up
339065.0,19,22,up
339075.0,14,78,up
339077.0,22,42,up
339077.0,22,96,up
339097.0,23,32,up
339136.0,22,42,up
339164.0,23,32,up
339213.0,8,16,up
339213.0,8,30,up
339226.0,19,22,up
339247.0,23,32,up
339295.0,9,25,up
339315.0,14,78,up
339317.0,19,22,up
339335.0,11,48,up
339385.0,9,25,up
339406.0,22,42,up
339406.0,22,96,up
339426.0,32,72,up
339494.0,11,48,up
339496.0,14,78,up
339504.0,9,56,up
339535.0,25,56,up
339555.0,23,32,up
339574.0,8,30,up
339616.0,19,22,up
339624.0,9,25,up
339646.0,14,78,up
339646.0,22,96,up
339654.0,9,25,up
339666.0,23,32,up
339675.0,23,72,up
339676.0,22,83,up
339756.0,23,32,up
339756.0,32,72,up
339785.0,19,42,up
339816.0,19,96,up
339817.0,23,32,up
339845.0,11,48,up
339905.0,19,42,up
339914.0,11,48,up
339923.0,9,25,up
339934.0,8,30,up
339946.0,23,32,up
339974.0,11,48,up
340024.0,8,30,up
340025.0,11,48,up
340025.0,19,42,up
340027.0,23,32,up
340036.0,24,85,up
340055.0,19,96,up
340076.0,9,25,up
340144.0,8,30,up
340175.0,19,83,up
340196.0,9,25,up
340217.0,22,42,up
340217.0,22,96,up
340264.0,8,30,up
340265.0,19,83,up
340267.0,23,32,up
340297.0,32,72,up
340325.0,19,42,up
340327.0,23,32,up
340355.0,19,96,up
340374.0,9,25,up
340386.0,11,48,up
340387.0,23,32,up
340424.0,11,48,up
340446.0,19,96,up
340454.0,11,48,up
340466.0,9,25,up
340476.0,19,22,up
340476.0,19,42,up
340477.0,23,32,up
340487.0,14,78,up
340496.0,9,25,up
340547.0,14,78,up
340556.0,9,25,up
340594.0,4,10,up
340596.0,19,42,up
340597.0,23,32,up
340606.0,23,72,up
340616.0,9,25,up
340654.0,4,10,up
340654.0,8,30,up
340657.0,11,48,up
340685.0,19,42,up
340714.0,8,30,up
340715.0,19,96,up
340715.0,4,77,up
340757.0,14,78,up
340775.0,4,77,up
340817.0,14,78,up
340835.0,4,77,up
340837.0,11,48,up
340838.0,23,32,up
340844.0,46,48,up
340847.0,19,22,up
340865.0,7,20,up
340878.0,19,22,up
340894.0,8,30,up
340896.0,19,42,up
340896.0,19,96,up
340898.0,23,32,up
340904.0,11,48,up
340925.0,4,77,up
340964.0,11,48,up
340985.0,4,10,up
340997.0,14,78,up
341055.0,11,48,up
341056.0,23,72,up
341058.0,22,96,up
341075.0,4,77,up
341076.0,19,42,up
341088.0,22,83,up
341104.0,8,30,up
341115.0,11,48,up
341116.0,23,32,up
341118.0,22,42,up
341118.0,22,96,up
341175.0,46,48,up
341225.0,4,77,up
341268.0,14,78,up
341296.0,23,32,up
341298.0,22,96,up
341346.0,19,42,up
341359.0,19,22,up
341375.0,4,77,up
341376.0,11,48,up
341386.0,23,72,up
341388.0,22,96,up
341418.0,22,42,up
341446.0,23,72,up
341478.0,22,96,up
341492.0,8,30,up
341538.0,22,96,up
341552.0,8,30,up
341585.0,4,77,up
341586.0,11,48,up
341617.0,19,42,up
341644.0,4,77,up
341651.0,14,78,up
341672.0,8,30,up
341676.0,11,48,up
341686.0,23,72,up
341707.0,11,46,up
341715.0,46,48,up
341718.0,19,22,up
341718.0,22,42,up
341733.0,8,30,up
341737.0,19,42,up
341737.0,19,96,up
341748.0,19,22,up
341748.0,22,96,up
341767.0,19,83,up
341775.0,23,32,up
341792.0,8,30,up
341797.0,19,22,up
341797.0,19,42,up
341805.0,11,48,up
341805.0,46,48,up
341808.0,22,96,up
341861.0,14,78,up
341882.0,8,30,up
341887.0,19,42,up
341898.0,22,42,up
341942.0,8,30,up
341965.0,9,25,up
341980.0,14,78,up
341986.0,46,48,up
342007.0,19,42,up
342007.0,19,96,up
342016.0,23,32,up
342032.0,8,30,up
342037.0,19,22,up
342046.0,11,48,up
342048.0,22,42,up
342075.0,46,48,up
342097.0,19,22,up
342105.0,11,48,up
342106.0,32,72,up
342109.0,22,42,up
342136.0,23,32,up
342138.0,19,22,up
342152.0,8,30,up
342156.0,11,48,up
342157.0,19,42,up
342166.0,32,72,up
342186.0,11,48,up
342216.0,11,46,up
342217.0,19,42,up
342217.0,19,96,up
342251.0,14,78,up
342256.0,23,72,up
342256.0,46,48,up
342316.0,23,72,up
342337.0,19,22,up
342397.0,19,42,up
342457.0,19,42,up
342457.0,19,96,up
342461.0,14,78,up
342466.0,46,48,up
342499.0,22,96,up
342517.0,19,96,up
342521.0,14,78,up
342528.0,22,42,up
342547.0,19,22,up
342547.0,19,42,up
342556.0,23,32,up
342559.0,22,96,up
342567.0,9,25,up
342577.0,19,83,up
342588.0,19,22,up
342607.0,19,96,up
342616.0,11,48,up
342637.0,19,42,up
342697.0,19,42,up
342697.0,19,96,up
342707.0,23,72,up
342738.0,18,74,up
342766.0,46,48,up
342768.0,22,42,up
342797.0,23,32,up
342799.0,22,96,up
342812.0,8,30,up
342826.0,46,48,up
342877.0,11,48,up
342907.0,11,48,up
342912.0,14,78,up
342916.0,46,48,up
342947.0,23,32,up
342976.0,11,48,up
343008.0,23,32,up
343017.0,9,25,up
343039.0,22,96,up
343047.0,9,25,up
343077.0,9,25,up
343082.0,8,30,up
343098.0,22,42,up
343117.0,11,46,up
343117.0,11,48,up
343166.0,9,25,up
343172.0,8,30,up
343197.0,9,25,up
343216.0,46,48,up
343217.0,23,72,up
343249.0,22,97,up
343255.0,9,25,up
343277.0,32,72,up
343322.0,8,30,up
343346.0,9,56,up
343387.0,11,48,up
343412.0,8,30,up
343452.0,14,78,up
343457.0,23,32,up
343466.0,9,25,up
343472.0,8,30,up
343526.0,9,56,up
343532.0,8,30,up
343576.0,11,48,up
343577.0,23,32,up
343592.0,8,30,up
343606.0,46,48,up
343618.0,9,25,up
343627.0,11,46,up
343662.0,14,78,up
343687.0,11,48,up
343696.0,46,48,up
343699.0,22,96,up
343708.0,9,25,up
343712.0,8,30,up
343722.0,14,78,up
343726.0,11,48,up
343729.0,22,42,up
343756.0,46,48,up
343757.0,23,32,up
343782.0,14,78,up
343842.0,14,78,up
343862.0,8,30,up
343868.0,11,48,up
343877.0,32,72,up
343888.0,9,25,up
343906.0,46,48,up
343918.0,9,25,up
343927.0,11,48,up
343969.0,22,42,up
343976.0,9,25,up
343993.0,14,78,up
344027.0,32,72,up
344036.0,9,25,up
344056.0,46,48,up
344072.0,8,30,up
344086.0,11,48,up
344098.0,9,25,up
344117.0,23,32,up
344128.0,9,25,up
344137.0,11,46,up
344147.0,23,72,up
344186.0,9,25,up
344197.0,11,48,up
344218.0,9,25,up
344236.0,46,48,up
344253.0,8,30,up
344267.0,32,72,up
344278.0,9,25,up
344357.0,23,32,up
344382.0,14,78,up
344416.0,11,48,up
344488.0,9,25,up
344536.0,11,48,up
344587.0,11,46,up
344597.0,11,48,up
344597.0,23,32,up
344597.0,46,48,up
344599.0,22,97,up
344606.0,9,25,up
344623.0,14,78,up
344668.0,9,25,up
344687.0,11,48,up
344687.0,46,48,up
344726.0,9,25,up
344743.0,14,78,up
344776.0,11,48,up
344866.0,46,48,up
344923.0,14,78,up
344927.0,11,48,up
344927.0,23,32,up
344967.0,9,25,up
344977.0,11,48,up
345017.0,32,72,up
345037.0,11,46,up
345077.0,23,32,up
345106.0,46,48,up
345147.0,9,25,up
345167.0,23,32,up
345197.0,21,32,up
345229.0,19,22,up
345268.0,9,25,up
345307.0,16,30,up
345316.0,46,48,up
345318.0,23,32,up
345329.0,9,25,up
345334.0,8,16,up
345334.0,8,30,up
345348.0,23,32,up
345367.0,11,46,up
345367.0,11,48,up
345377.0,23,72,up
345408.0,23,32,up
345408.0,32,72,up
345466.0,11,48,up
345467.0,23,72,up
345470.0,22,96,up
345487.0,11,46,up
345496.0,11,48,up
345496.0,46,48,up
345499.0,22,42,up
345557.0,11,48,up
345557.0,23,32,up
345557.0,46,48,up
345559.0,22,96,up
345567.0,9,25,up
345600.0,3,73,up
345604.0,8,30,up
345619.0,22,42,up
345678.0,23,32,up
345678.0,46,48,up
345687.0,9,56,up
345698.0,11,48,up
345718.0,9,25,up
345737.0,24,85,up
345768.0,23,32,up
345823.0,14,78,up
345830.0,19,22,up
345859.0,22,42,up
345888.0,46,48,up
345917.0,32,72,up
345948.0,23,32,up
346037.0,32,72,up
346048.0,9,56,up
346063.0,14,78,up
346089.0,11,46,up
346089.0,11,48,up
346128.0,11,48,up
346183.0,14,78,up
346188.0,11,48,up
346190.0,22,42,up
346198.0,9,56,up
346209.0,11,46,up
346248.0,23,32,up
346319.0,9,25,up
346338.0,23,32,up
346389.0,11,46,up
346398.0,11,48,up
346401.0,22,42,up
346401.0,22,96,up
346428.0,11,48,up
346438.0,9,25,up
346447.0,22,42,up
346458.0,11,48,up
346478.0,22,42,up
346509.0,11,46,up
346521.0,22,96,up
346528.0,9,25,up
346549.0,23,32,up
346550.0,22,96,up
346567.0,22,42,up
346603.0,14,78,up
346638.0,23,32,up
346651.0,3,73,up
346659.0,11,46,up
346663.0,14,78,up
346668.0,46,48,up
346698.0,23,32,up
346708.0,9,25,up
346738.0,9,25,up
346777.0,11,46,up
346783.0,14,78,up
346789.0,23,32,up
346807.0,11,46,up
346809.0,11,48,up
346837.0,9,56,up
346839.0,11,48,up
346849.0,23,32,up
346849.0,46,48,up
346869.0,11,48,up
346878.0,23,72,up
346908.0,23,32,up
346920.0,25,56,up
346933.0,14,78,up
346957.0,11,48,up
347028.0,23,72,up
347058.0,11,48,up
347077.0,11,46,up
347090.0,23,32,up
347136.0,11,46,up
347178.0,23,32,up
347209.0,23,32,up
347225.0,13,20,up
347225.0,7,20,up
347257.0,8,16,up
347286.0,11,48,up
347287.0,8,16,up
347317.0,8,16,up
347317.0,9,56,up
347378.0,17,38,up
347407.0,8,16,up
347418.0,46,48,up
347448.0,11,48,up
347479.0,23,32,up
347524.0,8,30,up
347659.0,23,32,up
347706.0,11,46,up
347779.0,23,32,up
347796.0,11,46,up
347838.0,11,48,up
347868.0,11,48,up
347868.0,23,32,up
347888.0,12,17,up
347959.0,11,48,up
347959.0,23,32,up
347979.0,4,10,up
348019.0,46,48,up
348020.0,32,72,up
348038.0,9,56,up
348066.0,11,46,up
348069.0,4,77,up
348108.0,46,48,up
348139.0,23,32,up
348189.0,4,77,up
348218.0,9,56,up
348276.0,11,48,up
348289.0,32,72,up
348306.0,11,46,up
348308.0,9,56,up
348314.0,14,78,up
348349.0,23,32,up
348374.0,14,78,up
348379.0,23,72,up
348398.0,17,38,up
348469.0,23,32,up
348528.0,46,48,up
348559.0,23,32,up
348585.0,14,78,up
348588.0,11,48,up
348608.0,17,39,up
348608.0,9,25,up
348637.0,11,46,up
348650.0,23,32,up
348697.0,11,46,up
348697.0,11,48,up
348704.0,14,78,up
348798.0,23,32,up
348798.0,46,48,up
348824.0,14,78,up
348861.0,18,74,up
348876.0,8,30,up
348889.0,11,48,up
348914.0,14,78,up
348920.0,23,32,up
348937.0,17,39,up
348978.0,46,48,up
348998.0,17,39,up
349028.0,17,38,up
349039.0,46,48,up
349058.0,17,39,up
349065.0,14,78,up
349129.0,21,23,up
349148.0,17,38,up
349159.0,21,23,up
349185.0,14,78,up
349189.0,11,48,up
349189.0,23,32,up
349219.0,23,32,up
349219.0,46,48,up
349236.0,8,30,up
349238.0,11,48,up
349242.0,31,71,up
349245.0,14,78,up
349280.0,23,32,up
349298.0,17,38,up
349327.0,4,77,up
349328.0,17,39,up
349328.0,9,25,up
349340.0,23,32,up
349358.0,11,48,up
349369.0,46,48,up
349388.0,11,48,up
349388.0,17,38,up
349388.0,9,25,up
349417.0,11,48,up
349425.0,14,78,up
349459.0,11,48,up
349476.0,4,10,up
349477.0,46,48,up
349490.0,21,32,up
349507.0,46,48,up
349508.0,16,30,up
349520.0,23,32,up
349549.0,11,48,up
349568.0,7,20,up
349579.0,46,48,up
349597.0,11,48,up
349628.0,17,38,up
349639.0,23,32,up
349639.0,46,48,up
349657.0,11,48,up
349669.0,46,48,up
349670.0,23,32,up
349687.0,11,48,up
349688.0,17,39,up
349699.0,46,48,up
349702.0,18,74,up
349718.0,11,48,up
349748.0,17,38,up
349755.0,14,78,up
349760.0,23,32,up
349762.0,18,74,up
349778.0,9,25,up
349819.0,23,32,up
349867.0,46,48,up
349869.0,17,38,up
349935.0,14,78,up
349986.0,8,30,up
349987.0,9,25,up
350018.0,11,48,up
350018.0,9,25,up
350047.0,46,48,up
350060.0,23,32,up
350115.0,14,78,up
350180.0,23,32,up
350227.0,8,30,up
350236.0,14,78,up
350348.0,17,39,up
350360.0,23,32,up
350377.0,31,69,up
350406.0,8,30,up
350407.0,31,69,up
350408.0,17,38,up
350437.0,31,69,up
350467.0,31,69,up
350467.0,7,20,up
350468.0,17,38,up
350469.0,9,56,up
350497.0,11,48,up
350498.0,31,69,up
350510.0,23,32,up
350527.0,31,69,up
350527.0,46,48,up
350557.0,31,69,up
350558.0,9,25,up
350587.0,31,69,up
350646.0,8,30,up
350648.0,11,48,up
350678.0,46,48,up
350679.0,9,25,up
350707.0,11,48,up
350746.0,14,78,up
350769.0,17,38,up
350780.0,23,72,up
350799.0,9,56,up
350827.0,46,48,up
350836.0,14,78,up
350857.0,11,48,up
350888.0,11,48,up
350900.0,23,72,up
350948.0,11,46,up
350960.0,23,72,up
351008.0,11,48,up
351036.0,8,30,up
351098.0,46,48,up
351099.0,9,25,up
351129.0,17,38,up
351201.0,23,32,up
351246.0,8,30,up
351250.0,17,38,up
351260.0,23,32,up
351309.0,9,56,up
351321.0,23,32,up
351399.0,11,48,up
351406.0,14,78,up
351428.0,11,46,up
351429.0,46,48,up
351429.0,9,56,up
351459.0,9,25,up
351490.0,17,38,up
351501.0,23,72,up
351561.0,23,32,up
351580.0,17,38,up
351591.0,23,72,up
351591.0,32,72,up
351639.0,11,48,up
351680.0,23,32,up
351698.0,25,56,up
351700.0,17,38,up
351700.0,17,39,up
351706.0,14,78,up
351771.0,23,72,up
351788.0,18,74,up
351819.0,46,48,up
351831.0,23,72,up
351848.0,9,25,up
351849.0,11,48,up
351856.0,14,78,up
351880.0,17,38,up
351908.0,18,74,up
351939.0,9,25,up
351968.0,11,46,up
351968.0,11,48,up
351970.0,17,38,up
352030.0,17,38,up
352059.0,11,48,up
352059.0,9,25,up
352066.0,14,78,up
352118.0,46,48,up
352119.0,9,25,up
352132.0,23,72,up
352150.0,17,38,up
